 | 3ESOC | BBT   | AMBCM | 524   | 1 | 3 | 
 | 3ESOE | BBT   | FQU   | 502   | 1 | 6 | 
 | 2ESOH | BBT   | FyQ   | 417   | 1 | 7 | 
 | 3ESOB | BBT   | AMBCM | 524   | 2 | 2 | 
 | 3ESOC | BBT   | AMBCM | 524   | 2 | 2 | 
 | 4ESOB | BBT   | FYQ   | 525   | 2 | 3 | 
 | 3ESOB | BBT   | AMBCM | TIC1  | 2 | 6 | 
 | 3ESOC | BBT   | AMBCM | TIC1  | 2 | 6 | 
 | 2ESOH | BBT   | FyQ   | 417   | 2 | 7 | 
 | 4ESOB | BBT   | FYQ   | 525   | 3 | 1 | 
 | 3ESOB | BBT   | AMBCM | 524   | 3 | 2 | 
 | 3ESOC | BBT   | AMBCM | 524   | 3 | 2 | 
 | 2ESOH | BBT   | TUT   | 417   | 3 | 5 | 
 | 3ESOE | BBT   | FQU   | 502   | 3 | 7 | 
 | 3ESOB | BBT   | AMBCM | 524   | 4 | 2 | 
 | 3ESOC | BBT   | AMBCM | 524   | 4 | 2 | 
 | 2ESOH | BBT   | FyQ   | 417   | 4 | 6 | 
 | 3ESOB | BBT   | AMBCM | 524   | 4 | 7 | 
 | 3ESOC | BBT   | AMBCM | 524   | 4 | 7 | 
 | 4ESOB | BBT   | FYQ   | 525   | 5 | 1 | 
 | 3ESOB | BBT   | AMBCM | TIC2  | 5 | 2 | 
 | 3ESOC | BBT   | AMBCM | TIC2  | 5 | 2 | 
 | 3ESOB | BBT   | AMBCM | 524   | 5 | 3 | 
 | 3ESOC | BBT   | AMBCM | 524   | 5 | 3 | 
 | 1BA   | BMQ   | FR2   | 211   | 1 | 1 | 
 | 1BS   | BMQ   | FR2   | 501   | 1 | 2 | 
 | 1BPA  | BMQ   | DTEL  |       | 1 | 3 | 
 | 2BPA  | BMQ   | DTEL  |       | 1 | 5 | 
 | 2BSH  | BMQ   | FR2   | 513   | 1 | 7 | 
 | 2BCT  | BMQ   | FR2   | 513   | 1 | 7 | 
 | 2BSH  | BMQ   | FR2   | 513   | 2 | 3 | 
 | 2BCT  | BMQ   | FR2   | 513   | 2 | 3 | 
 | 1BPA  | BMQ   | FR2   |       | 2 | 9 | 
 | 2BPA  | BMQ   | FR2   |       | 2 | 10 | 
 | 2BPA  | BMQ   | FR2   |       | 2 | 11 | 
 | 2BSH  | BMQ   | FR2   | TIC2  | 3 | 1 | 
 | 2BCT  | BMQ   | FR2   | TIC2  | 3 | 1 | 
 | 1BS   | BMQ   | FR2   | 501   | 3 | 2 | 
 | 2BSH  | BMQ   | FR2   | 513   | 4 | 1 | 
 | 2BCT  | BMQ   | FR2   | 513   | 4 | 1 | 
 | 1BA   | BMQ   | FR2   | 211   | 4 | 7 | 
 | 2BPA  | BMQ   | DTEL  |       | 5 | 1 | 
 | 2AFI  | CAR   | CFI   | 114   | 2 | 6 | 
 | 2AFI  | CAR   | CFI   | 114   | 2 | 7 | 
 | 2AFI  | CAR   | CFI   | 114   | 3 | 7 | 
 | 2AFI  | CAR   | CFI   | 114   | 4 | 6 | 
 | 2AFI  | CAR   | CFI   | 114   | 4 | 7 | 
 | 2AFI  | CAR   | CFI   | 114   | 5 | 6 | 
 | 3ESOE | CGA   | CSG   | 512   | 1 | 3 | 
 | 3ESOF | CGA   | CSG   | 512   | 1 | 3 | 
 | 1BCT  | CGA   | ECDH  | 514   | 1 | 6 | 
 | 1BA   | CGA   | FIL   | 211   | 1 | 7 | 
 | 4ESOA | CGA   | FIL   | 303   | 2 | 2 | 
 | 4ESOB | CGA   | FIL   | 303   | 2 | 2 | 
 | 3ESOB | CGA   | CSG   | 113   | 2 | 3 | 
 | 3ESOC | CGA   | CSG   | 113   | 2 | 3 | 
 | 1BA   | CGA   | FIL   | 211   | 2 | 5 | 
 | 3ESOC | CGA   | ECDH  | 113   | 2 | 7 | 
 | 4ESOA | CGA   | FIL   | 303   | 3 | 3 | 
 | 4ESOB | CGA   | FIL   | 303   | 3 | 3 | 
 | 1BS   | CGA   | ECDH  | 211   | 3 | 5 | 
 | 1BA   | CGA   | ECDH  | 211   | 3 | 5 | 
 | 1BSH  | CGA   | ECDH  | 403   | 3 | 6 | 
 | 3ESOC | CGA   | TUT   | 113   | 3 | 7 | 
 | 4ESOA | CGA   | FIL   | 303   | 4 | 3 | 
 | 4ESOB | CGA   | FIL   | 303   | 4 | 3 | 
 | 3ESOB | CGA   | CSG   | 113   | 4 | 5 | 
 | 3ESOC | CGA   | CSG   | 113   | 4 | 5 | 
 | 3ESOF | CGA   | ECDH  | 425   | 4 | 7 | 
 | 3ESOE | CGA   | CSG   | 512   | 5 | 3 | 
 | 3ESOF | CGA   | CSG   | 512   | 5 | 3 | 
 | 1BA   | CGA   | FIL   | 211   | 5 | 5 | 
 | 3ESOE | CGA   | ECDH  | 512   | 5 | 7 | 
 | 2FPB  | CGR   | ARCHC | 304   | 1 | 1 | 
 | 1GA   | CGR   | CEAC  | 116   | 1 | 2 | 
 | 1GA   | CGR   | OACV  | 116   | 1 | 3 | 
 | 2FPB  | CGR   | ARCHC | 304   | 2 | 1 | 
 | 2FPB  | CGR   | ARCHC | 304   | 3 | 1 | 
 | 1GA   | CGR   | CEAC  | 116   | 3 | 2 | 
 | 1GA   | CGR   | OACV  | 116   | 4 | 1 | 
 | 2FPB  | CGR   | ARCHC | 304   | 4 | 2 | 
 | 1GA   | CGR   | CEAC  | 114   | 4 | 3 | 
 | 1GA   | CGR   | CEAC  | 114   | 4 | 5 | 
 | 1GA   | CGR   | CEAC  | 116   | 5 | 1 | 
 | 1GA   | CGR   | OACV  | 115   | 5 | 5 | 
 | 1GA   | CGR   | OACV  | 115   | 5 | 6 | 
 | 2FPB  | CGR   | ARCHC | 304   | 5 | 7 | 
 | 3ESOB | CJG   | TEC   | 301   | 1 | 1 | 
 | 3ESOG | CJG   | TEC   | 426   | 1 | 2 | 
 | 3ESOC | CJG   | TEC   | 301   | 1 | 5 | 
 | 4ESOE | CJG   | TEC   | 521   | 1 | 6 | 
 | 3ESOD | CJG   | TEC   | 301   | 1 | 7 | 
 | 3ESOB | CJG   | TEC   | 301   | 2 | 5 | 
 | 3ESOG | CJG   | TEC   | 426   | 2 | 6 | 
 | 4ESOF | CJG   | TEC   | 510   | 2 | 7 | 
 | 3ESOC | CJG   | TEC   | 301   | 3 | 1 | 
 | 4ESOF | CJG   | TEC   | 514   | 3 | 2 | 
 | 4ESOE | CJG   | TEC   | 111   | 3 | 3 | 
 | 3ESOB | CJG   | TEC   | 406   | 3 | 7 | 
 | 3ESOD | CJG   | TEC   | 117   | 4 | 1 | 
 | 4ESOE | CJG   | TEC   | 510   | 4 | 5 | 
 | 3ESOG | CJG   | TEC   | 301   | 4 | 7 | 
 | 3ESOD | CJG   | TEC   | 301   | 5 | 1 | 
 | 4ESOF | CJG   | TEC   | 514   | 5 | 3 | 
 | 3ESOC | CJG   | TEC   | 113   | 5 | 5 | 
 | 2DAW  | CMP   | DWECL | 104   | 1 | 1 | 
 | 2DAW  | CMP   | DWECL | 104   | 1 | 2 | 
 | 1SMR  | CMP   | MOMAE | 102   | 1 | 3 | 
 | 1SMR  | CMP   | MOMAE | 102   | 1 | 5 | 
 | 2DAW  | CMP   | HLC   | 104   | 2 | 1 | 
 | 1DAW  | CMP   | ENDES | 103   | 2 | 2 | 
 | 2DAW  | CMP   | DWECL | 104   | 2 | 3 | 
 | 2DAW  | CMP   | DWECL | 104   | 2 | 5 | 
 | 2DAW  | CMP   | HLC   | 104   | 3 | 1 | 
 | 1DAW  | CMP   | ENDES | 103   | 3 | 2 | 
 | 1SMR  | CMP   | MOMAE | 102   | 3 | 3 | 
 | 1SMR  | CMP   | MOMAE | 102   | 3 | 5 | 
 | 1SMR  | CMP   | MOMAE | 102   | 4 | 1 | 
 | 2DAW  | CMP   | DWECL | 104   | 4 | 3 | 
 | 2DAW  | CMP   | DWECL | 104   | 4 | 5 | 
 | 1SMR  | CMP   | MOMAE | 102   | 5 | 1 | 
 | 1SMR  | CMP   | MOMAE | 102   | 5 | 2 | 
 | 1DAW  | CMP   | ENDES | 103   | 5 | 3 | 
 | 2DAW  | CMP   | HLC   | 104   | 5 | 5 | 
 | 2ESOG | CMS   | LCL   | 416   | 1 | 1 | 
 | 1BS   | CMS   | LUN   | 404   | 1 | 3 | 
 | 1BSH  | CMS   | LUN   | 404   | 1 | 3 | 
 | 3ESOG | CMS   | LCL   | 426   | 1 | 7 | 
 | 3ESOG | CMS   | LCL   | 426   | 2 | 2 | 
 | 1BS   | CMS   | LUN   | 405   | 2 | 3 | 
 | 1BSH  | CMS   | LUN   | 405   | 2 | 3 | 
 | 4ESOC | CMS   | LAT   | 118   | 2 | 6 | 
 | 2ESOG | CMS   | LCL   | 416   | 2 | 7 | 
 | 2ESOG | CMS   | LCL   | 416   | 3 | 1 | 
 | 4ESOC | CMS   | LAT   | 118   | 3 | 2 | 
 | 3ESOG | CMS   | LCL   | 426   | 3 | 3 | 
 | 3ESOG | CMS   | TUT   | 426   | 3 | 5 | 
 | 3ESOF | CMS   | LIBD4 | 425   | 3 | 6 | 
 | 3ESOG | CMS   | LIBD4 | 425   | 3 | 6 | 
 | 2ESOG | CMS   | LCL   | 416   | 4 | 1 | 
 | 1BS   | CMS   | LUN   | TIC2  | 4 | 3 | 
 | 1BSH  | CMS   | LUN   | TIC2  | 4 | 3 | 
 | 4ESOC | CMS   | LAT   | 118   | 5 | 5 | 
 | 1BS   | CMS   | LUN   | 404   | 5 | 6 | 
 | 1BSH  | CMS   | LUN   | 404   | 5 | 6 | 
 | 3ESOG | CMS   | LCL   | 426   | 5 | 7 | 
 | 1BCT  | CMV   | DBT   | 415   | 1 | 1 | 
 | 2BCT  | CMV   | DBT   | 415   | 1 | 2 | 
 | 1ESOB | CMV   | EPVA  | 402   | 1 | 5 | 
 | 1ESOH | CMV   | EPVA  | 202   | 1 | 6 | 
 | 1ESOF | CMV   | EPVA  | 112   | 2 | 5 | 
 | 2BCT  | CMV   | DBT   | 415   | 2 | 6 | 
 | 2BCT  | CMV   | DBT   | 415   | 3 | 2 | 
 | 1ESOE | CMV   | EPVA  | 405   | 3 | 3 | 
 | 1BCT  | CMV   | DBT   | 415   | 3 | 6 | 
 | 1BCT  | CMV   | DBT   | 415   | 4 | 5 | 
 | 1ESOH | CMV   | EPVA  | 202   | 4 | 6 | 
 | 1ESOF | CMV   | EPVA  | 112   | 5 | 1 | 
 | 1ESOB | CMV   | EPVA  | 402   | 5 | 2 | 
 | 1ESOE | CMV   | EPVA  | 405   | 5 | 3 | 
 | 1BCT  | CMV   | DBT   | 415   | 5 | 5 | 
 | 2BCT  | CMV   | DBT   | 415   | 5 | 6 | 
 | 1BS   | COS   | MCS   | 501   | 1 | 1 | 
 | 1BSH  | COS   | MCS   | 502   | 1 | 2 | 
 | 1BS   | COS   | MCS   | 501   | 2 | 1 | 
 | 1ESOA | COS   | LIBD2 | 401   | 2 | 5 | 
 | 1BSH  | COS   | MCS   | 502   | 2 | 6 | 
 | 1BS   | COS   | MCS   | 501   | 3 | 1 | 
 | 1BSH  | COS   | MCS   | 502   | 3 | 2 | 
 | 1BS   | COS   | MCS   | 501   | 4 | 5 | 
 | 1BSH  | COS   | MCS   | 502   | 4 | 6 | 
 | 1ESOA | COS   | LIBD2 | 401   | 5 | 3 | 
 | 1ESOA | CRR   | EPVA  | 401   | 1 | 3 | 
 | 1BA   | CRR   | FART  | 211   | 1 | 5 | 
 | 1ESOD | CRR   | EPVA  | 404   | 1 | 6 | 
 | 1ESOG | CRR   | EPVA  | 411   | 1 | 7 | 
 | 1BA   | CRR   | FART  | 211   | 2 | 2 | 
 | 1ESOD | CRR   | TUT   | 404   | 2 | 5 | 
 | 1ESOC | CRR   | EPVA  | 403   | 2 | 6 | 
 | 1BA   | CRR   | FART  | 211   | 3 | 2 | 
 | 1ESOI | CRR   | EPVA  | 203   | 3 | 3 | 
 | 1BA   | CRR   | VOL   | 211   | 3 | 6 | 
 | 1BA   | CRR   | VOL   | 211   | 3 | 7 | 
 | 1ESOD | CRR   | EPVA  | 404   | 4 | 5 | 
 | 1BA   | CRR   | FART  | 211   | 4 | 6 | 
 | 1ESOC | CRR   | EPVA  | 403   | 4 | 7 | 
 | 1ESOI | CRR   | EPVA  | 203   | 5 | 5 | 
 | 1ESOA | CRR   | EPVA  | 401   | 5 | 6 | 
 | 1ESOG | CRR   | EPVA  | 411   | 5 | 7 | 
 | 2ESOD | CSG   | LCL   | 412   | 1 | 1 | 
 | 2ESOE | CSG   | LCL   | 413   | 1 | 2 | 
 | 1ESOF | CSG   | LCL   | 112   | 1 | 3 | 
 | 1ESOE | CSG   | LCL   | 405   | 1 | 7 | 
 | 1ESOF | CSG   | LCL   | 112   | 2 | 1 | 
 | 2ESOD | CSG   | LCL   | 412   | 2 | 2 | 
 | 2ESOE | CSG   | LCL   | 413   | 2 | 3 | 
 | 1ESOE | CSG   | LCL   | 405   | 2 | 5 | 
 | 1ESOF | CSG   | LCL   | 112   | 3 | 1 | 
 | 2ESOD | CSG   | LCL   | 412   | 3 | 2 | 
 | 2ESOE | CSG   | LCL   | 413   | 3 | 3 | 
 | 2ESOD | CSG   | TUT   | 412   | 3 | 5 | 
 | 2ESOE | CSG   | LCL   | 413   | 4 | 1 | 
 | 1ESOF | CSG   | LCL   | 112   | 4 | 2 | 
 | 2ESOD | CSG   | LCL   | 412   | 4 | 3 | 
 | 1ESOE | CSG   | LCL   | 405   | 4 | 7 | 
 | 1ESOE | CSG   | LCL   | 405   | 5 | 5 | 
 | 1BCT  | CSM   | FQU   | 302   | 1 | 5 | 
 | 2BCT  | CSM   | FIS   | 302   | 1 | 6 | 
 | 2FPB  | CSM   | CAII  | 304   | 1 | 7 | 
 | 1BCT  | CSM   | FQU   | 302   | 2 | 2 | 
 | 2FPB  | CSM   | CAII  | 304   | 2 | 7 | 
 | 2FPB  | CSM   | CAII  | 304   | 3 | 3 | 
 | 1BCT  | CSM   | FQU   | 302   | 3 | 5 | 
 | 2BCT  | CSM   | FIS   | 302   | 3 | 6 | 
 | 2FPB  | CSM   | CAII  | 304   | 4 | 1 | 
 | 1BCT  | CSM   | FQU   | 302   | 4 | 2 | 
 | 2BCT  | CSM   | FIS   | 302   | 4 | 3 | 
 | 2BCT  | CSM   | FIS   | 302   | 5 | 3 | 
 | 2FPB  | CSM   | CAII  | 304   | 5 | 5 | 
 | 2FPB  | ELN   | CSII  | 304   | 1 | 2 | 
 | 1ESOD | ELN   | ING   | 416   | 1 | 3 | 
 | 3ESOD | ELN   | ING   | 117   | 1 | 5 | 
 | 3ESOB | ELN   | AMBLE | TIC1  | 1 | 6 | 
 | 3ESOC | ELN   | AMBLE | TIC1  | 1 | 6 | 
 | 3ESOA | ELN   | ING   | 311   | 1 | 7 | 
 | 3ESOD | ELN   | ING   | 117   | 2 | 1 | 
 | 1ESOD | ELN   | ING   | 404   | 3 | 1 | 
 | 2FPB  | ELN   | CSII  | 304   | 3 | 2 | 
 | 3ESOD | ELN   | ING   | 117   | 3 | 3 | 
 | 3ESOB | ELN   | AMBLE | 524   | 3 | 6 | 
 | 3ESOC | ELN   | AMBLE | 524   | 3 | 6 | 
 | 3ESOA | ELN   | ING   | 311   | 3 | 7 | 
 | 3ESOA | ELN   | ING   | 311   | 4 | 1 | 
 | 1ESOD | ELN   | ING   | 404   | 4 | 2 | 
 | 3ESOB | ELN   | AMBLE | 524   | 4 | 3 | 
 | 3ESOC | ELN   | AMBLE | 524   | 4 | 3 | 
 | 1ESOD | ELN   | ING   | 404   | 5 | 1 | 
 | 3ESOA | ELN   | ING   | 311   | 5 | 3 | 
 | 3ESOD | ELN   | ING   | 117   | 5 | 5 | 
 | 3ESOB | ELN   | AMBLE | 524   | 5 | 6 | 
 | 3ESOC | ELN   | AMBLE | 524   | 5 | 6 | 
 | 2ESOE | EOG   | MAT   | 413   | 1 | 5 | 
 | 2ESOF | EOG   | MAT   | 414   | 1 | 6 | 
 | 4ESOB | EOG   | MAC   | 525   | 1 | 7 | 
 | 2ESOF | EOG   | TUT   | 414   | 2 | 5 | 
 | 3ESOC | EOG   | MAC   | 113   | 2 | 6 | 
 | 3ESOD | EOG   | MAC   | 113   | 2 | 6 | 
 | 4ESOB | EOG   | MAC   | 525   | 2 | 7 | 
 | 3ESOC | EOG   | MAC   | 113   | 3 | 2 | 
 | 3ESOD | EOG   | MAC   | 113   | 3 | 2 | 
 | 2ESOE | EOG   | MAT   | 413   | 3 | 5 | 
 | 3ESOD | EOG   | LIBD2 | 311   | 3 | 6 | 
 | 3ESOE | EOG   | LIBD2 | 311   | 3 | 6 | 
 | 2ESOF | EOG   | MAT   | 414   | 3 | 7 | 
 | 3ESOC | EOG   | MAC   | 113   | 4 | 2 | 
 | 3ESOD | EOG   | MAC   | 113   | 4 | 2 | 
 | 2ESOE | EOG   | MAT   | 413   | 4 | 3 | 
 | 2ESOD | EOG   | LIBD2 | 413   | 4 | 6 | 
 | 2ESOE | EOG   | LIBD2 | 413   | 4 | 6 | 
 | 4ESOB | EOG   | MAC   | 525   | 4 | 7 | 
 | 3ESOC | EOG   | MAC   | 113   | 5 | 2 | 
 | 3ESOD | EOG   | MAC   | 113   | 5 | 2 | 
 | 2ESOF | EOG   | MAT   | 414   | 5 | 3 | 
 | 4ESOB | EOG   | MAC   | 525   | 5 | 7 | 
 | 1ESOH | ERC   | ING   | 202   | 1 | 1 | 
 | 4ESOF | ERC   | ING   | 514   | 1 | 2 | 
 | 1FPB  | ERC   | CSI   | 314   | 1 | 3 | 
 | 4ESOF | ERC   | ING   | TIC3  | 2 | 1 | 
 | 2BS   | ERC   | ING   | 521   | 2 | 3 | 
 | 1ESOH | ERC   | ING   | 202   | 2 | 5 | 
 | 4ESOE | ERC   | ING   | 111   | 2 | 6 | 
 | 1ESOH | ERC   | ING   | 202   | 3 | 2 | 
 | 3ESOA | ERC   | LIBD3 | 311   | 3 | 3 | 
 | 3ESOB | ERC   | LIBD3 | 311   | 3 | 3 | 
 | 3ESOC | ERC   | LIBD3 | 311   | 3 | 3 | 
 | 4ESOE | ERC   | ING   | 111   | 3 | 5 | 
 | 1ESOH | ERC   | ING   | 202   | 4 | 1 | 
 | 4ESOE | ERC   | ING   | TIC3  | 4 | 2 | 
 | 2BS   | ERC   | ING   | 521   | 4 | 3 | 
 | 4ESOF | ERC   | ING   | 514   | 4 | 6 | 
 | 2BS   | ERC   | ING   | 521   | 5 | 2 | 
 | 1FPB  | ERC   | CSI   | 314   | 5 | 3 | 
 | 4ESOE | ERC   | ING   | 111   | 5 | 5 | 
 | 4ESOF | ERC   | ING   | 514   | 5 | 6 | 
 | 2ESOF | ETS   | LIBD5 | TIC3  | 2 | 3 | 
 | 2ESOG | ETS   | LIBD5 | TIC3  | 2 | 3 | 
 | 2ESOH | ETS   | LIBD5 | TIC3  | 2 | 3 | 
 | 1DAW  | ETS   | BADAT | 103   | 2 | 6 | 
 | 1DAW  | ETS   | BADAT | 103   | 2 | 7 | 
 | 1DAW  | ETS   | BADAT | 103   | 3 | 3 | 
 | 1DAW  | ETS   | BADAT | 103   | 3 | 5 | 
 | 2ESOA | ETS   | LIBD5 | TIC3  | 4 | 6 | 
 | 2ESOB | ETS   | LIBD5 | TIC3  | 4 | 6 | 
 | 2ESOC | ETS   | LIBD5 | TIC3  | 4 | 6 | 
 | 2ESOD | ETS   | LIBD5 | TIC3  | 4 | 6 | 
 | 2ESOE | ETS   | LIBD5 | TIC3  | 4 | 6 | 
 | 1DAW  | ETS   | BADAT | 103   | 5 | 6 | 
 | 1DAW  | ETS   | BADAT | 103   | 5 | 7 | 
 | 2FPB  | FBP   | ABO   | 304   | 1 | 3 | 
 | 1FPB  | FBP   | TAB   | 314   | 1 | 5 | 
 | 1AFI  | FBP   | FOL   | 116   | 1 | 7 | 
 | 1FPB  | FBP   | TAB   | 314   | 2 | 2 | 
 | 1FPB  | FBP   | TAB   | 314   | 2 | 3 | 
 | 1AFI  | FBP   | FOL   | 116   | 2 | 5 | 
 | 2FPB  | FBP   | ABO   | 304   | 2 | 6 | 
 | 1FPB  | FBP   | TAB   | 314   | 3 | 3 | 
 | 1AFI  | FBP   | FOL   | 116   | 3 | 5 | 
 | 2FPB  | FBP   | ABO   | 304   | 3 | 6 | 
 | 1FPB  | FBP   | TUT   | 314   | 3 | 7 | 
 | 1FPB  | FBP   | TAB   | 314   | 4 | 3 | 
 | 1FPB  | FBP   | TAB   | 314   | 4 | 5 | 
 | 2FPB  | FBP   | ABO   | 304   | 4 | 6 | 
 | 2FPB  | FBP   | ABO   | 304   | 4 | 7 | 
 | 1FPB  | FBP   | TAB   | 314   | 5 | 1 | 
 | 2FPB  | FBP   | ABO   | 304   | 5 | 2 | 
 | 2FPB  | FBP   | ABO   | 304   | 5 | 3 | 
 | 4ESOA | FGA   | VE    | 524   | 1 | 1 | 
 | 4ESOB | FGA   | VE    | 524   | 1 | 1 | 
 | 4ESOC | FGA   | VE    | 524   | 1 | 1 | 
 | 4ESOD | FGA   | VE    | 514   | 1 | 3 | 
 | 4ESOE | FGA   | VE    | 514   | 1 | 3 | 
 | 2ESOA | FGA   | CSG   | 422   | 1 | 5 | 
 | 2ESOB | FGA   | CSG   | 422   | 1 | 5 | 
 | 2ESOC | FGA   | CSG   | 422   | 1 | 5 | 
 | 4ESOC | FGA   | FIL   | 118   | 2 | 2 | 
 | 4ESOD | FGA   | FIL   | 118   | 2 | 2 | 
 | 4ESOF | FGA   | FIL   | 118   | 2 | 2 | 
 | 1BCT  | FGA   | FIL   | 201   | 2 | 6 | 
 | 4ESOC | FGA   | FIL   | 118   | 3 | 3 | 
 | 4ESOD | FGA   | FIL   | 118   | 3 | 3 | 
 | 4ESOF | FGA   | FIL   | 118   | 3 | 3 | 
 | 3ESOA | FGA   | TUT   | 311   | 3 | 5 | 
 | 2ESOD | FGA   | CSG   | 412   | 3 | 6 | 
 | 2ESOE | FGA   | CSG   | 412   | 3 | 6 | 
 | 4ESOC | FGA   | FIL   | 118   | 4 | 3 | 
 | 4ESOD | FGA   | FIL   | 118   | 4 | 3 | 
 | 4ESOF | FGA   | FIL   | 118   | 4 | 3 | 
 | 3ESOD | FGA   | ECDH  | 117   | 4 | 5 | 
 | 3ESOA | FGA   | ECDH  | 311   | 4 | 6 | 
 | 1BCT  | FGA   | FIL   | 201   | 4 | 7 | 
 | 1BCT  | FGA   | FIL   | 201   | 5 | 1 | 
 | 2ESOA | FGA   | CSG   | 422   | 5 | 2 | 
 | 2ESOB | FGA   | CSG   | 422   | 5 | 2 | 
 | 2ESOC | FGA   | CSG   | 422   | 5 | 2 | 
 | 2ESOD | FGA   | CSG   | 412   | 5 | 5 | 
 | 2ESOE | FGA   | CSG   | 412   | 5 | 5 | 
 | 3ESOG | FGA   | ECDH  | 426   | 5 | 6 | 
 | 3ESOB | FGA   | ECDH  | 406   | 5 | 7 | 
 | 1BPA  | FMC   | DTEL  |       | 1 | 2 | 
 | 3ESOD | FMC   | CSG   | TIC1  | 1 | 3 | 
 | 3ESOG | FMC   | CSG   | TIC1  | 1 | 3 | 
 | 2BSH  | FMC   | ECDH  | 501   | 1 | 5 | 
 | 2BCT  | FMC   | ECDH  | 501   | 1 | 5 | 
 | 2BPA  | FMC   | DTEL  |       | 1 | 6 | 
 | 3ESOA | FMC   | CSG   | 201   | 2 | 3 | 
 | 2BCT  | FMC   | HFI   | 526   | 2 | 5 | 
 | 2BSH  | FMC   | HFI   | 513   | 2 | 6 | 
 | 2BS   | FMC   | HFI   | 521   | 2 | 7 | 
 | 2ESOF | FMC   | CSG   | TIC2  | 3 | 6 | 
 | 2ESOG | FMC   | CSG   | TIC2  | 3 | 6 | 
 | 2ESOH | FMC   | CSG   | TIC2  | 3 | 6 | 
 | 2BPA  | FMC   | FIL   |       | 3 | 10 | 
 | 1BPA  | FMC   | FIL   |       | 3 | 11 | 
 | 3ESOA | FMC   | CSG   | TIC1  | 4 | 5 | 
 | 1BPA  | FMC   | DTEL  |       | 4 | 6 | 
 | 2BS   | FMC   | HFI   | 521   | 4 | 7 | 
 | 2BCT  | FMC   | HFI   | 526   | 5 | 1 | 
 | 3ESOD | FMC   | CSG   | 426   | 5 | 3 | 
 | 3ESOG | FMC   | CSG   | 426   | 5 | 3 | 
 | 2ESOF | FMC   | CSG   | 416   | 5 | 5 | 
 | 2ESOG | FMC   | CSG   | 416   | 5 | 5 | 
 | 2ESOH | FMC   | CSG   | 416   | 5 | 5 | 
 | 2BSH  | FMC   | HFI   | 513   | 5 | 7 | 
 | 4ESOC | FMM   | ING   | 118   | 1 | 5 | 
 | 4ESOB | FMM   | ING   | 525   | 1 | 6 | 
 | 2ESOE | FMM   | ING   | 413   | 1 | 7 | 
 | 2ESOF | FMM   | ING   | 414   | 2 | 7 | 
 | 2ESOE | FMM   | ING   | 413   | 3 | 1 | 
 | 2ESOF | FMM   | ING   | 414   | 3 | 2 | 
 | 4ESOB | FMM   | ING   | 525   | 3 | 5 | 
 | 4ESOC | FMM   | ING   | 118   | 3 | 6 | 
 | 2ESOE | FMM   | TUT   | 413   | 3 | 7 | 
 | 2ESOF | FMM   | VE    | 409   | 4 | 3 | 
 | 4ESOB | FMM   | ING   | 525   | 4 | 6 | 
 | 4ESOC | FMM   | ING   | 118   | 4 | 7 | 
 | 2ESOF | FMM   | ING   | 414   | 5 | 1 | 
 | 4ESOB | FMM   | ING   | 525   | 5 | 2 | 
 | 4ESOF | FMM   | VE    | 409   | 5 | 5 | 
 | 2ESOE | FMM   | ING   | 413   | 5 | 6 | 
 | 4ESOC | FMM   | ING   | 118   | 5 | 7 | 
 | 3ESOF | FRC   | FR2   | 425   | 1 | 3 | 
 | 3ESOG | FRC   | FR2   | 425   | 1 | 3 | 
 | 1ESOE | FRC   | VE    | 405   | 1 | 6 | 
 | 1ESOF | FRC   | VE    | 405   | 1 | 6 | 
 | 1ESOA | FRC   | VE    | 401   | 2 | 1 | 
 | 1ESOB | FRC   | VE    | 401   | 2 | 1 | 
 | 1ESOC | FRC   | VE    | 401   | 2 | 1 | 
 | 3ESOA | FRC   | FR2   | 311   | 2 | 3 | 
 | 1ESOF | FRC   | FR2   | 112   | 2 | 6 | 
 | 1ESOC | FRC   | FR2   | 403   | 3 | 5 | 
 | 1ESOC | FRC   | FR2   | 403   | 4 | 1 | 
 | 3ESOA | FRC   | FR2   | TIC2  | 4 | 5 | 
 | 1ESOF | FRC   | FR2   | 112   | 4 | 6 | 
 | 3ESOF | FRC   | FR2   | TIC1  | 5 | 3 | 
 | 3ESOG | FRC   | FR2   | TIC1  | 5 | 3 | 
 | 4ESOF | HCG   | MAP   | 514   | 1 | 1 | 
 | 4ESOE | HCG   | MAP   | 111   | 1 | 2 | 
 | 4ESOF | HCG   | MAP   | 514   | 2 | 3 | 
 | 4ESOE | HCG   | MAP   | 111   | 2 | 5 | 
 | 3ESOA | HCG   | MAP   | 311   | 2 | 6 | 
 | 3ESOB | HCG   | MAP   | 311   | 2 | 6 | 
 | 4ESOE | HCG   | MAP   | 111   | 3 | 1 | 
 | 3ESOA | HCG   | MAP   | 311   | 3 | 2 | 
 | 3ESOB | HCG   | MAP   | 311   | 3 | 2 | 
 | 3ESOA | HCG   | LIBD2 | 406   | 3 | 3 | 
 | 3ESOB | HCG   | LIBD2 | 406   | 3 | 3 | 
 | 3ESOC | HCG   | LIBD2 | 406   | 3 | 3 | 
 | 4ESOF | HCG   | MAP   | 514   | 3 | 5 | 
 | 3ESOF | HCG   | LIBD2 | 423   | 3 | 6 | 
 | 3ESOG | HCG   | LIBD2 | 423   | 3 | 6 | 
 | 4ESOF | HCG   | MAP   | 514   | 4 | 1 | 
